Time,Anomaly (deg C),t2m
1970-01,0.007415771484375,298.7881
1970-02,-0.2998046875,298.4912
1970-03,-0.38336181640625,298.45068
1970-04,-0.3109130859375,298.5
1970-05,-0.055389404296875,298.51538
1970-06,0.2642822265625,298.54028
1970-07,0.601165771484375,298.9463
1970-08,0.922760009765625,300.23828
1970-09,-0.4171142578125,299.2256
1970-10,-0.03863525390625,299.72778
1970-11,-0.369873046875,298.97876
1970-12,-0.53826904296875,298.46338
1971-01,-0.542144775390625,298.23853
1971-02,-1.066650390625,297.72437
1971-03,-0.71173095703125,298.1223
1971-04,-0.9720458984375,297.83887
1971-05,-1.028778076171875,297.542
1971-06,-0.8555908203125,297.4204
1971-07,-0.050933837890625,298.2942
1971-08,-0.605072021484375,298.71045
1971-09,-0.0445556640625,299.59814
1971-10,-0.61260986328125,299.1538
1971-11,-0.82666015625,298.52197
1971-12,-0.19403076171875,298.80762
1972-01,-0.839263916015625,297.9414
1972-02,-0.61376953125,298.17725
1972-03,-0.25958251953125,298.57446
1972-04,-0.5987548828125,298.21216
1972-05,-0.233123779296875,298.33765
1972-06,-0.1016845703125,298.17432
1972-07,0.160736083984375,298.50586
1972-08,-0.785247802734375,298.53027
1972-09,0.0831298828125,299.72583
1972-10,0.77825927734375,300.54468
1972-11,0.299072265625,299.6477
1972-12,0.27325439453125,299.2749
1973-01,0.743988037109375,299.52466
1973-02,0.24609375,299.0371
1973-03,0.40277099609375,299.23682
1973-04,0.0059814453125,298.8169
1973-05,-0.462615966796875,298.10815
1973-06,0.3121337890625,298.58813
1973-07,-0.598052978515625,297.74707
1973-08,-0.856292724609375,298.45923
1973-09,-0.8087158203125,298.83398
1973-10,-0.39874267578125,299.36768
1973-11,-0.339599609375,299.00903
1973-12,-0.46014404296875,298.5415
1974-01,-0.725982666015625,298.0547
1974-02,-0.972900390625,297.8181
1974-03,-0.75152587890625,298.08252
1974-04,-0.7894287109375,298.02148
1974-05,-0.838592529296875,297.73218
1974-06,-0.2672119140625,298.0088
1974-07,-0.453765869140625,297.89136
1974-08,-0.547454833984375,298.76807
1974-09,-0.8385009765625,298.8042
1974-10,-1.09014892578125,298.67627
1974-11,-0.202392578125,299.14624
1974-12,-0.96673583984375,298.0349
1975-01,-0.655914306640625,298.12476
1975-02,-0.26513671875,298.52588
